"AREA","INDICADOR","REGIAO","COD_IBGE","MICROREGIAO","2009","2011","2013","2015","2017","2019"
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1503903,"Juruti",3.6,3.9,4.2,4.7,4.7,5
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1504000,"Limoeiro do Ajuru",2.8,3.2,3.3,3.4,3.6,3.8
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1504059,"Mãe do Rio",3.3,4,4.1,4.5,4.7,4.7
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1504109,"Magalhães Barata",3.4,4,3.4,3.6,3.9,4.1
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1504208,"Marabá",4,4.4,4.3,4.6,4.6,5.1
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1504307,"Maracanã",4.2,3.9,4,4.1,4.4,4.5
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1504406,"Marapanim",3,3.8,2.9,3.6,3.8,4.2
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1504422,"Marituba",4,4,3.8,4.3,4.8,4.9
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1504455,"Medicilândia",3.8,3.7,3.7,4.2,4.3,4.3
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1504505,"Melgaço",3.7,3.6,2.7,3.4,3.3,3.3
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1504604,"Mocajuba",3.1,3.8,3.5,3.7,3.9,4.1
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1504703,"Moju",3.4,4.1,3.5,4.1,4.8,4.5
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1504752,"Mojuí dos Campos",NA,NA,4.1,4.7,5,5
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1504802,"Monte Alegre",3.5,4,3.8,4.2,4.4,4.5
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1504901,"Muaná",3.7,3.9,3.5,4.4,4.2,4.2
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1504950,"Nova Esperança do Piriá",3.1,4.4,3.2,3.7,3.5,3.9
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1504976,"Nova Ipixuna",3.4,4.2,4.7,4,4,3.9
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1505007,"Nova Timboteua",3.1,3.7,3.4,4,4.1,5
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1505031,"Novo Progresso",3.8,4.6,5,5.1,5,5.6
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1505064,"Novo Repartimento",3.4,3.8,3.9,4.1,4.2,4.4
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1505106,"Óbidos",3.7,3.9,4.2,4.5,4.8,4.7
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1505205,"Oeiras do Pará",2.7,3.7,3.6,3.4,3.5,3.4
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1505304,"Oriximiná",4.2,3.9,3.6,4.1,4.8,5.1
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1505403,"Ourém",3.6,3.7,3.4,3.8,4.5,4.6
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1505437,"Ourilândia do Norte",4.4,5.2,4.7,4.7,4.8,4.8
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1505486,"Pacajá",3.1,3.5,4.2,4,4,4.2
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1505494,"Palestina do Pará",3,3.2,3.4,4.3,3.6,4.6
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1505502,"Paragominas",4.3,4.7,4.6,5.2,5.7,5.8
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1505536,"Parauapebas",4.7,4.9,5,5.6,5.7,5.6
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1505551,"Pau D'Arco",3,3.5,3.5,3.7,3.4,4
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1505601,"Peixe-Boi",3.9,3.8,3.7,4.3,4.7,4.3
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1505635,"Piçarra",3.2,3.9,4.3,4,4.4,4.3
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1505650,"Placas",3.4,4.2,3.9,3.5,4.1,4.8
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1505700,"Ponta de Pedras",3.4,3.8,3.5,4.2,4.1,4.4
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1505809,"Portel",2.7,3.8,3.3,3.3,3.3,3.6
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1505908,"Porto de Moz",3.1,3.3,2.8,3.6,3.7,3.8
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1506005,"Prainha",2.9,3.3,3.4,3.4,3.5,3.8
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1506104,"Primavera",2.9,3.4,3.3,4.2,4.6,4.9
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1506112,"Quatipuru",2.7,3.3,3.4,3.6,4.1,4.8
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1506138,"Redenção",3.6,4.2,3.9,4.5,4.8,5
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1506161,"Rio Maria",4,4.1,4,4.7,4.8,4.8
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1506187,"Rondon do Pará",3.7,4.2,4.1,4.6,4.9,5.1
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1506195,"Rurópolis",3.7,3.6,4.1,4.6,4.8,4.8
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1506203,"Salinópolis",3.3,3.9,3.2,4.3,4.2,4.8
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1506302,"Salvaterra",3.4,3.4,3.4,4.7,4.2,4.6
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1506351,"Santa Bárbara do Pará",3.3,3.7,3.8,4.6,5.1,5.1
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1506401,"Santa Cruz do Arari",2.6,2.9,3.7,3.5,3.3,3.4
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1506500,"Santa Izabel do Pará",3.6,3.4,3.7,3.9,4.1,4.3
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1506559,"Santa Luzia do Pará",2.8,3.5,2.7,3.6,3.8,4.1
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1506583,"Santa Maria das Barreiras",2.9,2.8,4.1,4,3.6,3.5
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1506609,"Santa Maria do Pará",3.7,4.4,3.8,3.9,4.2,4.3
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1506708,"Santana do Araguaia",3.2,3.2,3.3,3.6,3.9,4
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1506807,"Santarém",4.2,4.7,4.9,5.2,5.5,5.5
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1506906,"Santarém Novo",3.1,4.1,4,4.3,4.4,5.3
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1507003,"Santo Antônio do Tauá",3.6,3.6,3.6,4,3.9,4.5
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1507102,"São Caetano de Odivelas",3.2,3.7,3.2,3.6,4,3.8
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1507151,"São Domingos do Araguaia",2.8,3.3,3.2,3.8,3.9,4
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1507201,"São Domingos do Capim",2.7,3.1,2.8,3.3,3.4,3.7
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1507300,"São Félix do Xingu",3.2,4.1,3.2,3.8,4,4
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1507409,"São Francisco do Pará",3.6,3.4,3.3,4.2,4.4,4
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1507458,"São Geraldo do Araguaia",3,3.5,3.7,4.1,4.4,4.8
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1507466,"São João da Ponta",3,NA,4.4,4,3.4,4.5
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1507474,"São João de Pirabas",3.4,3.7,4,4.3,3.9,4.3
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1507508,"São João do Araguaia",2.8,3.3,3.1,3.5,3.7,3.9
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1507607,"São Miguel do Guamá",3.6,3.7,4,4.2,4.4,4.4
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1507706,"São Sebastião da Boa Vista",3.2,3.7,3.3,4.2,4.1,4.5
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1507755,"Sapucaia",3.3,4.1,3.5,3.7,4.1,4.5
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1507805,"Senador José Porfírio",3.9,4,3.4,4,4.4,4.1
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1507904,"Soure",3.4,3.9,3.6,3.9,4,4.2
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1507953,"Tailândia",3.5,4,4,4.5,4.4,4.6
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1507961,"Terra Alta",3,3.9,3.3,3.8,4.8,4.4
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1507979,"Terra Santa",4,4.2,4.1,5.2,5.6,5.7
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1508001,"Tomé-Açu",3.9,4.6,4,4.3,4.6,4.7
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1508035,"Tracuateua",2.7,3.5,3.2,3.7,3.8,3.7
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1508050,"Trairão",3.6,4.1,3.6,4.9,4.7,4.6
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1508084,"Tucumã",3.5,4.1,4,4.4,4.5,4.4
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1508100,"Tucuruí",4.2,4.5,4.2,4.6,4.6,4.7
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1508126,"Ulianópolis",4.5,5.1,5.5,5.9,6,6.1
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1508159,"Uruará",3.9,4.5,4.1,4.4,4.4,4.5
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1508209,"Vigia",3.5,4.3,3.4,3.6,4.1,4.3
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1508308,"Viseu",2.8,3.6,3.2,3.4,3.7,3.6
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1508357,"Vitória do Xingu",4.3,4.3,4.6,4.8,4.9,5.7
"Educação","TX_INEP_IDEB_AI_MUN","Pará",1508407,"Xinguara",3.6,4.1,4.2,4.2,4.4,4.8
"Educação","TX_INEP_IDEB_AI_MUN","Amapá",1600055,"Serra do Navio",4.1,4.4,3.9,4.2,5.1,4.9
"Educação","TX_INEP_IDEB_AI_MUN","Amapá",1600105,"Amapá",3.5,3.5,3.5,3.7,3.7,4
"Educação","TX_INEP_IDEB_AI_MUN","Amapá",1600154,"Pedra Branca do Amapari",2.9,4,3.9,4.2,4.6,4.8
"Educação","TX_INEP_IDEB_AI_MUN","Amapá",1600204,"Calçoene",3.1,3.5,3.1,3.7,3.4,3.4
"Educação","TX_INEP_IDEB_AI_MUN","Amapá",1600212,"Cutias",2.9,3.6,3,3.7,3.4,4.1
"Educação","TX_INEP_IDEB_AI_MUN","Amapá",1600238,"Ferreira Gomes",3,3.9,3,3.5,3.6,3.8
"Educação","TX_INEP_IDEB_AI_MUN","Amapá",1600253,"Itaubal",4,3.7,3.4,3.6,4.1,4.2
"Educação","TX_INEP_IDEB_AI_MUN","Amapá",1600279,"Laranjal do Jari",3.1,3.7,3.5,4.1,4.3,4.6
"Educação","TX_INEP_IDEB_AI_MUN","Amapá",1600303,"Macapá",3.9,4,3.9,4.4,4.5,4.9
"Educação","TX_INEP_IDEB_AI_MUN","Amapá",1600402,"Mazagão",3.2,4,3.3,3.9,4.2,3.9
"Educação","TX_INEP_IDEB_AI_MUN","Amapá",1600501,"Oiapoque",3.7,3.8,3.3,3.7,4,4.1
"Educação","TX_INEP_IDEB_AI_MUN","Amapá",1600535,"Porto Grande",3.4,3.8,3.4,3.9,4.1,4.4
"Educação","TX_INEP_IDEB_AI_MUN","Amapá",1600550,"Pracuúba",3.3,3.5,3.2,3.7,2.7,NA
"Educação","TX_INEP_IDEB_AI_MUN","Amapá",1600600,"Santana",4,4.4,4.3,4.6,4.8,4.8
"Educação","TX_INEP_IDEB_AI_MUN","Amapá",1600709,"Tartarugalzinho",3.1,3.3,2.9,3.5,3.8,3.9
"Educação","TX_INEP_IDEB_AI_MUN","Amapá",1600808,"Vitória do Jari",3.4,3.5,3.8,3.6,3.6,4.3
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1700251,"Abreulândia",4.3,4.3,5.6,4.7,4.9,5.5
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1700301,"Aguiarnópolis",3.5,3.8,3.8,3.9,4.4,4.8
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1700350,"Aliança do Tocantins",4.7,5.4,5.6,5.6,6,5.9
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1700400,"Almas",4.1,4.3,4.4,4.3,4.5,5
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1700707,"Alvorada",5,5.5,5.7,5.6,5.6,5.8
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1701002,"Ananás",4,4.8,5.1,5.3,5.1,5.2
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1701051,"Angico",4.3,4.7,4.6,4.5,5,5
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1701101,"Aparecida do Rio Negro",4.5,4.3,5.6,5.2,5.7,5.6
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1701309,"Aragominas",3.5,4,3.9,4.2,4.4,4.3
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1701903,"Araguacema",4.2,4.8,4.9,4.8,4.5,4.7
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1702000,"Araguaçu",4.6,4.9,5.7,5.9,5.9,6.3
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1702109,"Araguaína",4.8,5.1,5.4,5.5,6.1,6
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1702158,"Araguanã",3.7,4,4.3,5.5,5.4,NA
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1702208,"Araguatins",4.2,4.5,4.7,4.4,5.2,5.3
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1702307,"Arapoema",4,4.8,4.5,5.2,5.3,5.7
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1702406,"Arraias",4.9,4.6,5.2,4.6,5.1,4.8
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1702554,"Augustinópolis",4.5,5.2,5.3,5.1,5.6,5.6
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1702703,"Aurora do Tocantins",4.5,5.1,5,4.5,6,5.3
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1702901,"Axixá do Tocantins",3.8,4.5,4.2,4.4,4.3,4.5
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1703008,"Babaçulândia",3.4,3.6,3.9,4.3,4.3,3.9
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1703057,"Bandeirantes do Tocantins",5.2,4.4,NA,4.6,4.7,4.9
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1703073,"Barra do Ouro",3.4,3.8,3.9,3.4,4.1,4
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1703107,"Barrolândia",4.2,4.6,4.5,5.3,5.1,5.5
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1703206,"Bernardo Sayão",4.3,4.8,5.1,4.9,4.9,4.6
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1703305,"Bom Jesus do Tocantins",3.9,4.7,4.8,5.1,5.5,5
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1703602,"Brasilândia do Tocantins",4.2,5.2,5,5.4,5.7,5.6
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1703701,"Brejinho de Nazaré",4.2,4.4,5,4.3,5,5.5
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1703800,"Buriti do Tocantins",4.2,4.7,4.2,4.4,4.7,4.8
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1703826,"Cachoeirinha",4.4,4.6,4.4,4.4,4.6,4.7
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1703842,"Campos Lindos",3.5,3.8,3.8,4,4.2,4.5
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1703867,"Cariri do Tocantins",3.8,4.1,4.4,4.3,4.8,5.4
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1703883,"Carmolândia",3.8,3.9,3,4.7,4.1,3.8
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1703891,"Carrasco Bonito",3.3,4.5,4.1,4.2,3.8,4.1
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1703909,"Caseara",3.6,4.1,4.3,4.1,4.6,4.4
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1704105,"Centenário",3.7,3.9,4.3,4.2,4.5,4.7
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1704600,"Chapada de Areia",3.9,4.1,4.6,NA,4.1,NA
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1705102,"Chapada da Natividade",3.8,4.5,4.8,4.5,5,4.2
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1705508,"Colinas do Tocantins",4.7,4.9,5.5,5.4,5.8,5.8
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1705557,"Combinado",5.5,5.6,6.2,5.7,6.1,5.7
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1705607,"Conceição do Tocantins",3.3,3.7,4.6,3.6,5.3,5.6
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1706001,"Couto Magalhães",4.1,4.1,4.6,4.4,5.1,5.5
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1706100,"Cristalândia",5,5.2,4.5,5,5.2,5.2
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1706258,"Crixás do Tocantins",4.5,4.3,4.5,4.7,4.8,5.2
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1706506,"Darcinópolis",4.5,4.2,4.5,4.6,4.6,4.8
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1707009,"Dianópolis",4.4,4.6,5.1,4.8,5.3,5
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1707108,"Divinópolis do Tocantins",4.6,4.8,5.3,4.8,5.6,6
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1707207,"Dois Irmãos do Tocantins",3.9,4,4.2,4.8,4.8,5.1
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1707306,"Dueré",4,4.3,3.9,4.7,5.7,5.4
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1707405,"Esperantina",3.7,3.7,4.6,3.7,4,4
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1707553,"Fátima",4,4.6,4.6,4,4.7,5.7
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1707652,"Figueirópolis",4.7,5.3,5.4,5.4,5.5,5.5
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1707702,"Filadélfia",3.7,3.6,3.8,4.2,4.8,4.2
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1708205,"Formoso do Araguaia",4.4,4.7,4.7,5,5.4,5.6
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1708254,"Fortaleza do Tabocão",3.7,5.1,5.6,5.3,5.3,5.4
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1708304,"Goianorte",3.8,4.1,4.3,4.8,4.9,5.3
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1709005,"Goiatins",3.5,4.2,4.6,4.4,4.2,4.6
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1709302,"Guaraí",4.6,5,5.4,5.5,5.7,5.7
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1709500,"Gurupi",5.2,5.4,5.5,5.7,6,6.3
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1709807,"Ipueiras",3.6,NA,3.9,3.7,4.5,4.8
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1710508,"Itacajá",4.6,4.2,4.8,4.7,5.4,6.3
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1710706,"Itaguatins",3.9,3.9,3.8,4.4,4.1,3.9
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1710904,"Itapiratins",3.3,4.4,4.5,4.7,4.9,4.9
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1711100,"Itaporã do Tocantins",4,NA,4.4,4.6,5.1,4.7
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1711506,"Jaú do Tocantins",3.8,4.4,4.4,5,5.2,4.9
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1711803,"Juarina",3,4.1,4.5,4.5,4,3.4
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1711902,"Lagoa da Confusão",4.3,4.5,4.3,4.7,3.9,4.3
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1711951,"Lagoa do Tocantins",3.4,3.5,4,3.6,4.3,3.8
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1712009,"Lajeado",4.3,4.5,4.3,4.6,4.8,5.7
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1712157,"Lavandeira",4.5,5.5,5.7,5,5.3,5.7
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1712405,"Lizarda",3.4,3.5,3.9,4.3,4.2,4
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1712454,"Luzinópolis",4.5,5.4,4.6,4.5,4.4,4.9
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1712504,"Marianópolis do Tocantins",4.3,4.4,5.1,4.4,5,4.8
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1712702,"Mateiros",3.6,4.3,3.3,3.7,4.7,4.4
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1712801,"Maurilândia do Tocantins",3.4,4,3.7,3.7,4.7,4.5
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1713205,"Miracema do Tocantins",4.4,4.4,5.2,5,5,5
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1713304,"Miranorte",4.3,4.3,4.5,4.6,5.3,5.2
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1713601,"Monte do Carmo",3.6,3.8,4.2,4.2,4.5,4.7
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1713700,"Monte Santo do Tocantins",3.9,NA,NA,5,5.3,5.1
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1713809,"Palmeiras do Tocantins",3.7,4.2,4.1,4.1,5.2,4.6
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1713957,"Muricilândia",3.5,3.9,4.6,NA,4.6,4.2
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1714203,"Natividade",4.3,4.6,4.6,5.5,5.8,6
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1714302,"Nazaré",4.3,4.5,NA,5.1,5.3,5
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1714880,"Nova Olinda",3.7,3.8,4.3,4,4,4.3
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1715002,"Nova Rosalândia",4.5,5,5,4.8,5.2,5.3
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1715101,"Novo Acordo",4.4,4.1,5.1,4.6,5,4.8
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1715150,"Novo Alegre",5,4.6,5.7,5.6,5.9,5.9
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1715259,"Novo Jardim",3.6,3.4,4.4,3.3,4.6,5.4
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1715507,"Oliveira de Fátima",3.7,4.1,4.1,3.6,3.9,3.7
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1715705,"Palmeirante",3.6,4.2,4.1,3.9,3.9,3.6
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1715754,"Palmeirópolis",5.5,5.5,5.9,5.5,6,6.1
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1716109,"Paraíso do Tocantins",4.7,5.3,5.5,5.9,6.4,6.4
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1716208,"Paranã",3.4,4,4.6,4.2,4.6,4.4
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1716307,"Pau D'Arco",3.7,3.8,4.6,4.4,4.3,4.5
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1716505,"Pedro Afonso",4.7,5,4.7,5.3,6,5.9
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1716604,"Peixe",4,4.3,5.4,4.4,5,5
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1716653,"Pequizeiro",3.9,4.3,5,4.8,5.7,6
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1716703,"Colméia",4.8,4.9,NA,4.8,5.3,6
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1717008,"Pindorama do Tocantins",4.1,4.3,4.4,4.7,4.9,4.8
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1717206,"Piraquê",3.8,4.6,4.4,4.6,4.7,NA
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1717503,"Pium",4.3,4.6,5,4.5,5,4.5
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1717800,"Ponte Alta do Bom Jesus",4.3,4.2,4.7,4.7,4.8,5
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1717909,"Ponte Alta do Tocantins",4.3,4.1,5,4.4,5,5.1
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1718006,"Porto Alegre do Tocantins",3.8,4,4.7,4.5,4.9,4.8
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1718204,"Porto Nacional",4.6,4.9,5,4.9,5.4,5.7
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1718303,"Praia Norte",3.9,4.1,4.7,4.2,4,3.6
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1718402,"Presidente Kennedy",4.8,4.8,5.3,5.1,5.5,5.4
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1718451,"Pugmil",3.8,NA,4.7,4.1,4.8,5.8
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1718501,"Recursolândia",3.6,3.5,3.8,4.3,3.9,4.3
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1718550,"Riachinho",3.8,4.3,4.6,4.1,4.7,4.6
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1718659,"Rio da Conceição",4.1,4.2,4.9,3.9,4.4,NA
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1718709,"Rio dos Bois",4.4,4.3,5.4,5,4.8,4.2
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1718758,"Rio Sono",3.9,4.6,5.2,4.7,5.5,4.3
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1718808,"Sampaio",3.4,4.4,4.6,4.4,4.9,4.8
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1718840,"Sandolândia",4.4,3.9,4.6,4.4,5.2,5.3
"Educação","TX_INEP_IDEB_AI_MUN","Tocantins",1718865,"Santa Fé do Araguaia",3.5,3.9,3.7,4.5,4.5,4.6
