AREA,INDICADOR,REGIAO,COD_IBGE,MICROREGIAO,2016,2017,2018,2019
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4119251,Pinhal de São Bento,60,33.3,68.2,83.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4119301,Pinhão,50.1,79.8,93.4,104
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4119400,Piraí do Sul,52.9,51.6,87.3,100.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4119509,Piraquara,81.3,85.6,95.4,87
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4119608,Pitanga,64.4,74.9,99.6,116.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4119657,Pitangueiras,105.2,101.3,118.9,115.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4119707,Planaltina do Paraná,97.5,90.9,85.8,97.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4119806,Planalto,75.3,80.2,84.1,80.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4119905,Ponta Grossa,97,100.8,108.8,113.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4119954,Pontal do Paraná,119.9,125,129.7,128.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4120002,Porecatu,104.3,108.5,105.8,105
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4120101,Porto Amazonas,69.4,83.8,74.1,81.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4120150,Porto Barreiro,62.3,69.6,96.8,109
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4120200,Porto Rico,106.8,156.4,142,128.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4120309,Porto Vitória,88.5,84.2,93.1,89.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4120333,Prado Ferreira,109.5,123.8,135.5,152.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4120358,Pranchita,66.7,64.2,107.1,128.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4120408,Presidente Castelo Branco,75.9,96.2,85.9,78.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4120507,Primeiro de Maio,86.1,88,93.9,99.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4120606,Prudentópolis,99.6,86.5,79,106.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4120655,Quarto Centenário,63.1,76.6,93.4,79.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4120705,Quatiguá,145.7,142.8,154.3,155.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4120804,Quatro Barras,106.7,118.9,118.4,109.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4120853,Quatro Pontes,100,101.3,100,123.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4120903,Quedas do Iguaçu,53.1,80.8,87.3,96.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4121000,Querência do Norte,102.6,111.7,121.1,129.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4121109,Quinta do Sol,114.9,112.4,120.8,120.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4121208,Quitandinha,81.1,89.1,85.4,96
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4121257,Ramilândia,47.6,81.8,102.6,107.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4121307,Rancho Alegre,91.5,64.5,88.4,119
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4121356,Rancho Alegre D'Oeste,87.3,83.8,95.2,93.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4121406,Realeza,84.3,64.8,100.5,112
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4121505,Rebouças,74.9,71.1,70.9,84.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4121604,Renascença,77.1,81.9,102.9,94
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4121703,Reserva,65.4,58,81.9,83.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4121752,Reserva do Iguaçu,61.8,78.5,96.5,103.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4121802,Ribeirão Claro,119.2,104.2,130.1,157.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4121901,Ribeirão do Pinhal,95.2,94.5,131.1,149
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4122008,Rio Azul,77.4,85.9,86.2,65.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4122107,Rio Bom,81.8,88.2,100,90
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4122156,Rio Bonito do Iguaçu,113.1,125.5,136.3,157.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4122172,Rio Branco do Ivaí,90.8,98.2,116.2,129.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4122206,Rio Branco do Sul,105,121.4,127.4,139.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4122305,Rio Negro,84.1,87.9,98.3,105.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4122404,Rolândia,126.3,118.2,115.2,113.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4122503,Roncador,69.4,74,96.8,74.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4122602,Rondon,75.5,70.8,92.4,103.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4122651,Rosário do Ivaí,120.9,104.7,133.6,141.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4122701,Sabáudia,172.6,140,141.7,163.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4122800,Salgado Filho,57,100,116.9,143.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4122909,Salto do Itararé,102.4,126,129.3,114.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4123006,Salto do Lontra,99,99.2,94.6,103
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4123105,Santa Amélia,75.3,93.3,190.3,198.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4123204,Santa Cecília do Pavão,45.7,63.6,104.3,123.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4123303,Santa Cruz de Monte Castelo,82.4,97,116.5,120.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4123402,Santa Fé,100.4,106.5,102.9,116.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4123501,Santa Helena,104.8,89.4,114.9,135.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4123600,Santa Inês,73.2,115.4,134.3,133.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4123709,Santa Isabel do Ivaí,103.9,91,121.9,124.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4123808,Santa Izabel do Oeste,61.4,49.6,77.9,95.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4123824,Santa Lúcia,82.6,78.4,85.1,75.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4123857,Santa Maria do Oeste,48.8,36.5,51.4,81.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4123907,Santa Mariana,70.8,58.2,89.2,102.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4123956,Santa Mônica,54.9,88.7,107.7,115.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4124004,Santana do Itararé,85.7,94.4,108,124
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4124020,Santa Tereza do Oeste,102.2,82.1,125.9,134.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4124053,Santa Terezinha de Itaipu,103,111.3,122.4,119.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4124103,Santo Antônio da Platina,90.2,80,89.7,92.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4124202,Santo Antônio do Caiuá,74.6,72.3,98.3,110.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4124301,Santo Antônio do Paraíso,52.3,60.3,96.5,87.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4124400,Santo Antônio do Sudoeste,63.7,58.3,83.9,102.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4124509,Santo Inácio,125.8,128,156.7,146.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4124608,São Carlos do Ivaí,79.9,96.3,105.7,96.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4124707,São Jerônimo da Serra,74.5,96.2,74.1,77.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4124806,São João,94.3,101.2,120.2,125
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4124905,São João do Caiuá,74.7,67.3,93.2,95
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4125001,São João do Ivaí,85.1,95.7,93,90.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4125100,São João do Triunfo,56.4,78.9,85.5,71.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4125209,São Jorge d'Oeste,82.7,77.3,117.9,142.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4125308,São Jorge do Ivaí,82.6,110.8,92.3,85.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4125357,São Jorge do Patrocínio,111.2,116.7,121.6,140.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4125407,São José da Boa Vista,85.9,113,117.9,126.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4125456,São José das Palmeiras,60,57.3,114.4,125.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4125506,São José dos Pinhais,86.8,100.2,108.5,101.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4125555,São Manoel do Paraná,81.6,106.4,107,85.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4125605,São Mateus do Sul,91.5,68.9,87.8,98.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4125704,São Miguel do Iguaçu,89.2,110.9,116.5,110.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4125753,São Pedro do Iguaçu,103.1,94.2,109.1,117.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4125803,São Pedro do Ivaí,93.5,97.2,97.5,97.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4125902,São Pedro do Paraná,125.8,96.9,85.2,101.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4126009,São Sebastião da Amoreira,98.6,111.3,133.9,132.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4126108,São Tomé,92.1,97.5,164.9,152.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4126207,Sapopema,101.1,102.4,111.5,133.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4126256,Sarandi,97.5,105.6,112.6,122.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4126272,Saudade do Iguaçu,105.7,118.7,119.7,109.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4126306,Sengés,91.5,101.2,116.8,101.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4126355,Serranópolis do Iguaçu,78.7,81.5,105.7,144.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4126405,Sertaneja,131.7,168.8,184.2,181.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4126504,Sertanópolis,105.9,130.1,133.6,121.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4126603,Siqueira Campos,115.5,119.4,130.6,139.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4126652,Sulina,65.6,71.9,97.6,101.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4126678,Tamarana,55.3,58.3,66.9,66.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4126702,Tamboara,85.4,92.9,120,144
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4126801,Tapejara,80,92.2,126.2,136.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4126900,Tapira,95,102.9,82.1,97
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4127007,Teixeira Soares,77.9,74.1,76.5,82.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4127106,Telêmaco Borba,96.2,98.8,102.5,100.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4127205,Terra Boa,70.4,102.7,125.8,137.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4127304,Terra Rica,136.9,93.8,101.2,107.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4127403,Terra Roxa,69.2,82.3,116.5,113.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4127502,Tibagi,52,64.5,101.1,72.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4127601,Tijucas do Sul,99.1,108.1,118.3,126.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4127700,Toledo,115.5,127.1,132.2,120.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4127809,Tomazina,51.6,57.8,136.2,105.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4127858,Três Barras do Paraná,79.3,90.3,98.5,100
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4127882,Tunas do Paraná,49.5,64.5,77,66.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4127908,Tuneiras do Oeste,60.2,92,99.5,106.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4127957,Tupãssi,86.4,73.1,82,77.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4127965,Turvo,79.1,84.6,94.6,105.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4128005,Ubiratã,80.2,113,110.5,110.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4128104,Umuarama,102.6,107.7,114.8,121.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4128203,União da Vitória,102.5,103.9,89.7,106.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4128302,Uniflor,125.9,75,90.6,121.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4128401,Uraí,101.1,100,104.9,104.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4128500,Wenceslau Braz,78.9,92.8,106.3,114.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4128534,Ventania,53.5,62.3,79.9,86.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4128559,Vera Cruz do Oeste,58.2,83,124.7,138.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4128609,Verê,68.6,78.7,132.5,141.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4128625,Alto Paraíso,96.8,90,130.5,136.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4128633,Doutor Ulysses,18,25,21.7,35.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4128658,Virmond,63.6,82.9,92.8,103.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4128708,Vitorino,52.6,61.6,125.7,124.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Paraná,4128807,Xambrê,54.8,53.5,81.3,78.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4200051,Abdon Batista,93,95.7,116.4,101.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4200101,Abelardo Luz,87,90.8,87.8,105.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4200200,Agrolândia,91.6,110.8,113.4,119
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4200309,Agronômica,90.2,83.8,87.1,94.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4200408,Água Doce,84,81.2,88.2,89.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4200507,Águas de Chapecó,73.8,85.3,90.1,97.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4200556,Águas Frias,113.8,121.4,114.8,130.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4200606,Águas Mornas,110.8,116.2,120,106.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4200705,Alfredo Wagner,65.4,75.8,75.2,89.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4200754,Alto Bela Vista,90.7,67.4,145.2,80.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4200804,Anchieta,91.4,83.4,102,102.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4200903,Angelina,109.6,129.6,114.9,82.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4201000,Anita Garibaldi,101.4,102.4,111.5,115.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4201109,Anitápolis,87.5,89.7,88.2,100
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4201208,Antônio Carlos,181.9,199.5,147,168.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4201257,Apiúna,105.3,122,203.1,212.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4201273,Arabutã,87.8,90.9,101,110
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4201307,Araquari,86.1,103.4,122.1,134.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4201406,Araranguá,91.7,90.6,101.2,96.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4201505,Armazém,93.4,100,109,107.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4201604,Arroio Trinta,144.1,168.8,175,192.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4201653,Arvoredo,95.1,78.7,80.3,93.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4201703,Ascurra,104.3,122.8,171.7,123.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4201802,Atalanta,85.1,108.2,103.6,142
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4201901,Aurora,107.9,111.3,116.1,102.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4201950,Balneário Arroio do Silva,100.4,104,108.6,120.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4202008,Balneário Camboriú,108.6,110.6,134.5,140.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4202057,Balneário Barra do Sul,172.9,184.5,193.6,161.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4202073,Balneário Gaivota,117.8,113.5,118,131.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4202081,Bandeirante,115.2,153.2,153.4,163
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4202099,Barra Bonita,117.8,127.9,117.5,123.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4202107,Barra Velha,134.7,137.6,155.7,172.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4202131,Bela Vista do Toldo,91.9,77.3,64.9,90.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4202156,Belmonte,95.7,91.2,103,93.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4202206,Benedito Novo,95,111.1,96.3,130.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4202305,Biguaçu,103.9,82,96.2,119.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4202404,Blumenau,130.8,141.1,146.4,119.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4202438,Bocaina do Sul,76.1,93,101.2,131.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4202453,Bombinhas,118.4,139.4,145.5,161.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4202503,Bom Jardim da Serra,76.3,77.3,76.2,105.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4202537,Bom Jesus,103,114.1,138.3,166.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4202578,Bom Jesus do Oeste,107.5,103.8,90.4,90.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4202602,Bom Retiro,87.1,86.4,86,87.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4202701,Botuverá,143.2,178.9,153.7,139.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4202800,Braço do Norte,102.8,116.7,121.9,131.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4202859,Braço do Trombudo,92.1,92.2,100,101
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4202875,Brunópolis,97.2,92.5,109.7,96.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4202909,Brusque,123.7,132.4,138.6,139.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4203006,Caçador,87.1,91.1,99.2,110.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4203105,Caibi,75.2,100,118.1,114
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4203154,Calmon,93,115.9,156.2,163.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4203204,Camboriú,100.1,102,108.9,122.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4203253,Capão Alto,96.9,129.3,133.3,126.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4203303,Campo Alegre,94.4,107.6,101,99
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4203402,Campo Belo do Sul,111.2,102.6,107.5,109.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4203501,Campo Erê,85.4,94.1,144.6,112.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4203600,Campos Novos,90.5,95.2,97.7,101.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4203709,Canelinha,95.9,95.7,89.6,96.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4203808,Canoinhas,92.2,102.6,106.4,113.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4203907,Capinzal,112,112.2,127.3,128.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4203956,Capivari de Baixo,80.8,89.9,87.1,97.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4204004,Catanduvas,100.7,111.9,105.3,105.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4204103,Caxambu do Sul,93.5,107.1,133.3,171.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4204152,Celso Ramos,111.3,125.7,97.1,109
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4204178,Cerro Negro,65.6,120.5,140.5,169
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4204194,Chapadão do Lageado,71,91.3,92.2,82
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4204202,Chapecó,109.3,116.5,131.5,142
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4204251,Cocal do Sul,110.6,126,135.7,131.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4204301,Concórdia,112.3,117.9,126.1,135.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4204350,Cordilheira Alta,109,129.2,125.8,135.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4204400,Coronel Freitas,94.1,104.4,111.7,121.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4204459,Coronel Martins,87.7,78.8,91.3,117.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4204509,Corupá,97.8,103.6,96.6,109.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4204558,Correia Pinto,94.3,90.2,118.3,134.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4204608,Criciúma,102.2,109.9,118.9,125.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4204707,Cunha Porã,99.6,99.2,117.7,125.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4204756,Cunhataí,128.9,138.9,141.2,112.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4204806,Curitibanos,97.1,105,133.1,118.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4204905,Descanso,81.1,80.3,94.7,104.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4205001,Dionísio Cerqueira,115.2,122,131.6,146.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4205100,Dona Emma,87.7,93.3,92.1,89.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4205159,Doutor Pedrinho,59.1,86,104.4,87.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4205175,Entre Rios,83.2,94.1,112.5,126.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4205191,Ermo,69.8,90.6,115.1,124.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4205209,Erval Velho,133,145.5,113.4,130.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4205308,Faxinal dos Guedes,88.8,105.8,107.4,103.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4205357,Flor do Sertão,100,137.5,131.6,143.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4205407,Florianópolis,121.1,126.7,132.4,145.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4205431,Formosa do Sul,106.5,101.7,96.4,107.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4205456,Forquilhinha,107.6,109.7,118.6,137.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4205506,Fraiburgo,85.9,93.2,97,100.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4205555,Frei Rogério,107.9,84.5,124.5,134.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4205605,Galvão,90.2,120.7,98.8,105.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4205704,Garopaba,127.6,145.6,163.1,167
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4205803,Garuva,105.6,112.3,123.6,150.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Santa Catarina,4205902,Gaspar,103.9,134,145.4,120.7
