"","AREA","INDICADOR","REGIAO","COD_IBGE","MICROREGIAO","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"676","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2200509,"Amarante",5495.39,5675.71,6005.63,6536.35,6867.03,7281.57,7396.74,7788.9,7698.7,7210.23,7765.73
"677","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2200608,"Angical do Piauí",5914.6,6109.29,6497.86,6895.7,7261.72,7718.59,7841.19,8267.65,8181.32,7669.03,8267.21
"678","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2200707,"Anísio de Abreu",5760.79,5948.59,6235.05,6108.91,6323.97,6611.92,6714.58,7017.78,6891.59,6417.42,6878.21
"679","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2200806,"Antônio Almeida",15907.97,16425.49,17264.99,19345.81,20248.31,21395.08,21735.81,22845.7,22546.58,21081.4,22675.66
"680","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2200905,"Aroazes",5467.9,5647.41,6008.17,6522.53,6881.94,7329.21,7444.87,7857.7,7783.32,7301.73,7876.13
"681","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2200954,"Aroeiras do Itaim",4787.35,4942.94,5200.15,6128.86,6443.8,6837.16,6947.49,7315.81,7234.01,6776.99,7152.93
"682","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2201002,"Arraial",4848.15,5007.77,5301.76,6088.43,6425.84,6845.81,6955.39,7342.78,7273.12,6825.32,7362.76
"683","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2201051,"Assunção do Piauí",4184.54,4320.76,4522.51,5258.63,5498.87,5803.87,5895.85,6193.13,6108.74,5710.18,6140.73
"684","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2201101,"Avelino Lopes",4780.23,4935.94,5159.31,5849.98,6099.64,6420.59,6521.53,6840.51,6738.59,6291.95,6759.8
"685","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2201150,"Baixa Grande do Ribeiro",51474.93,53137.05,55048.17,58949.35,60784.29,63322.94,64298.54,67071.13,65759.56,61147.22,65454.42
"686","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2201176,"Barra D'Alcântara",6067.46,6267.06,6653.91,6996.74,7353.56,7799.58,7923.11,8346.55,8251.11,7727.84,8323.48
"687","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2201200,"Barras",6027.66,6225.1,6566.23,6853.74,7160.35,7551.39,7669.63,8052.79,7939.59,7419.15,7975.44
"688","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2201309,"Barreiras do Piauí",5107.42,5273.92,5552.16,6236.3,6537.21,6917.8,7028.7,7393.06,7301.5,6831.9,7353.67
"689","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2201408,"Barro Duro",6589.21,6805.6,7232.08,7818.83,8240.19,8765.4,8905.24,8956.78,8864.3,8310.27,8959.57
"690","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2201507,"Batalha",4880.31,5039.93,5313.19,5732.94,6000.44,6339.48,6439.11,6767.24,6677.85,6244.58,6716.93
"691","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2201556,"Bela Vista do Piauí",7006.96,6683.13,7033.12,7299.73,7599.53,7989.3,8115.77,8505.69,8374.1,7815.14,8391.94
"692","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2201572,"Belém do Piauí",6781.21,7001.32,7331.28,6775.95,7013.86,7333,7448.24,7784.71,7644.34,7118.24,7629.46
"693","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2201606,"Beneditinos",5120.45,5289.21,5619.2,5813.28,6104.65,6469.54,6572.76,6919.2,6837.74,6402.56,6894.39
"694","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2201705,"Bertolínia",7113.37,7345.67,7765.85,8345.62,8751.74,9263.74,9410.16,9900.22,9778.65,9150.7,9849.44
"695","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2201739,"Betânia do Piauí",3305.01,5126.74,5394.68,6022.17,6319.51,6693.59,6799.44,7155.77,7069.96,6617.88,7125.12
"696","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2201770,"Boa Hora",5313.3,5486.48,5733.19,6045.12,6271.69,6570.8,6672.75,6982.22,6863.35,6396.79,6860.57
"697","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2201804,"Bocaina",8477.08,8755.08,9325.28,9223.83,9673,10239.65,10403.92,10945.1,10810.52,10118.43,10930.67
"698","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2201903,"Bom Jesus",31642.42,32668.64,34025.2,32145.8,33059.12,34352.4,34878.28,36336.64,35583.27,33056.67,35355.75
"699","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2201919,"Bom Princípio do Piauí",6584.49,6798.58,7124.62,7708.98,8028.21,8442.98,8575.5,8989.25,8851.55,8262.28,8872.45
"700","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2201929,"Bonfim do Piauí",5002.97,5166.95,5448.65,5661.35,5910.86,6230.67,6327.87,6643.16,6547.57,6117.38,6575.22
"701","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2201945,"Boqueirão do Piauí",4495.72,4642.19,4865.78,5404.2,5639.61,5942.54,6035.36,6333.91,6242.48,5937.44,6380.48
"702","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2201960,"Brasileira",4928.29,5089.98,5375.8,5606.13,5862.04,6188.45,6286.06,6603.29,6513.46,6088.53,6547.49
"703","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2201988,"Brejo do Piauí",7069.12,5998.32,6308.62,6874.51,7352.95,7934.95,8064.99,8576.07,8136.24,7673.77,8314.94
"704","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2202000,"Buriti dos Lopes",5805.75,5996.14,6341.92,6860.55,7189.65,7604.66,7724.87,8123.45,8020.62,7503.85,8074.75
"705","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2202026,"Buriti dos Montes",4642.16,4793.56,5050.13,5358.27,5598.7,5904.65,5997.9,6297.56,6209.65,6022.56,6329.18
"706","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2202059,"Cabeceiras do Piauí",4428.34,4573.12,4803.03,4954.87,5154.51,5414.23,5498.7,5761.01,5669.56,5289.34,5677.69
"707","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2202075,"Cajazeiras do Piauí",5630.41,5814.53,6109.14,6329.59,6586.64,6921.94,7031.1,7368.29,7254.41,6768.8,7267.37
"708","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2202083,"Cajueiro da Praia",8263.56,8532.76,8940.6,9479.01,9860.06,10354.74,10517.5,11019.82,10843.96,10115.43,10858.72
"709","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2202091,"Caldeirão Grande do Piauí",5725.9,5913.12,6257.55,6681.1,7008.76,7421.38,7538.09,8034.71,7946.27,7436.39,8005.98
"710","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2202109,"Campinas do Piauí",5333.69,5508.39,5795.06,6498.26,6808.54,7200.6,7314.04,7690.92,7593.88,7103.8,7643.61
"711","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2202117,"Campo Alegre do Fidalgo",5392.05,5568.67,5831.9,6019.14,6248.48,6549.98,6652.27,6961.87,6844.78,6381.16,6844.26
"712","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2202133,"Campo Grande do Piauí",6238.79,6442.41,6742.65,7412.6,7718.03,8113.53,8241.17,8638.01,8503.15,7935.85,8521.91
"713","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2202174,"Campo Largo do Piauí",4387.03,4530.35,4736.24,5105.05,5305.62,5567.92,5654.93,5921.7,5825.78,5433.21,5830.58
"714","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2202208,"Campo Maior",8643.96,8927.51,9438.71,10032.22,10514.58,11122.98,11298.2,11882.06,11732.08,10976.56,11812.55
"715","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2202251,"Canavieira",5567.41,5750.58,6119.31,6658.08,7028.18,7489.02,7608.11,8033.16,7957.58,7466.32,8056.27
"716","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2202307,"Canto do Buriti",7100.53,7586.57,7983.94,8629.86,8995.7,9467.21,9614.74,10083.89,9932.13,9273.29,9961.36
"717","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2202406,"Capitão de Campos",5393.89,5570.29,5865.48,6277.27,6560.01,6920.63,7029.92,7382.5,7279.82,6840.6,7353.99
"718","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2202455,"Capitão Gervásio Oliveira",5518.83,5698.38,5978.2,6473.84,6748.39,7103.37,7215.21,7566.56,7453.96,6960.46,7476.57
"719","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2202505,"Caracol",4731.79,4885.6,5099.1,5640.71,5864.09,6155.5,6251.11,6547.25,6441.8,6008.29,6448.32
"720","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2202539,"Caraúbas do Piauí",5918.02,6111.27,6415.08,6771.3,7051.97,7413.78,7529.72,7893.2,7772.24,7253.36,7788.7
"721","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2202554,"Caridade do Piauí",5071.74,5237.65,5493.28,5668.82,5907.48,6214.53,6312.54,6619.15,6518.93,6085.16,6595.34
"722","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2202604,"Castelo do Piauí",6077.63,6277.18,6650.61,7236.8,7611.79,8079.76,8207.76,8647.81,8695.21,7621.28,8210.82
"723","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2202653,"Caxingó",6153.11,6352.76,6622.45,7219.16,7490.67,7849.76,7971.87,8341.91,8200.2,7643.04,8197.19
"724","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2202703,"Cocal",5707.89,5894.52,6204.07,6760.71,6876.75,7260.7,7372.84,7798.61,7692.44,7191.4,7733.23
"725","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2202711,"Cocal de Telha",5867.9,6060.16,6390.04,6901.88,7224.39,7634.96,7754.44,8151.15,8042.57,7245.95,7795.1
"726","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2202729,"Cocal dos Alves",5887.42,6079.82,6426.67,6642.16,6945.21,7332.95,7447.64,7406.03,7306.21,6828.77,7342.42
"727","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2202737,"Coivaras",5544.45,5724.88,6010.68,6501.79,6783.52,7144.77,7256.26,7614.78,7502.82,7007.42,7528.46
"728","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2202752,"Colônia do Gurguéia",6491.46,6702.86,7025.72,7215.09,7490.91,7853.83,7975.57,8348.29,8207.88,7651.76,8208.73
"729","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2202778,"Colônia do Piauí",4758.02,4914.08,5184.64,5772.68,6060.38,6420.9,6522.73,6864.93,6783.66,6350.88,6838.51
"730","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2202802,"Conceição do Canindé",6112.71,6313.65,6693.1,7914.87,8304.58,8795.53,8936.08,9405.35,9291.98,8697.28,9001.27
"731","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2202851,"Coronel José Dias",5231.13,5402.81,5738.38,5906.16,6198.55,6565.21,6669.34,7019.66,6935.14,6492.77,6990.45
"732","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2202901,"Corrente",10993.81,11353.95,11980.31,12486.85,13047.6,13762.59,13978.83,14678.35,14473.61,13525.51,14540.62
"733","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2203008,"Cristalândia do Piauí",4873.72,5032.31,5249.68,5713.62,5954.18,6265.54,6363.08,6673.24,6571.75,6135.37,6590.51
"734","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2203107,"Cristino Castro",7360.83,7602.49,8043.12,8261.74,8642.21,9125.34,9268.24,9737.71,9607.15,8981.73,9659.51
"735","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2203206,"Curimatá",6065.56,6264.2,6591.55,6873.08,7165.29,7542.59,7660.28,8034.71,7914.16,7389.58,7938.43
"736","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2203230,"Currais",24388.52,25184.69,26533.84,27692.09,28899.69,30451.62,30931.74,32463.39,31994.41,29886.75,32119.28
"737","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2203255,"Curralinhos",4541.65,4690.53,4922.91,5203.63,5418.86,5698.06,5786.9,6066.52,5972.41,5574.53,5986.49
"738","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2203271,"Curral Novo do Piauí",43644.56,45063.93,47155.78,51675.23,53669.46,56295.45,57178.13,59852.94,58869.53,54443.84,57549.42
"739","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2203305,"Demerval Lobão",7361.21,7603.06,8044.67,8356.09,8748.88,9245.86,9391.77,9871.75,9742.65,9111.68,9802.06
"740","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2203354,"Dirceu Arcoverde",4655.31,4807.3,5050.15,5517.02,5762.32,6075.91,6170.44,6478.35,6386.31,5967.19,6413.86
"741","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2203404,"Dom Expedito Lopes",7247.62,7483.73,7869.57,8482.33,8857.14,9338.17,9483.73,9956.46,9814.54,9170.05,9856.11
"742","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2203420,"Domingos Mourão",5234.97,5407.67,5731.88,6230.87,6555.27,6961.55,7071.69,7451.36,7369.76,6907.39,7443.43
"743","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2203453,"Dom Inocêncio",3884.44,4010.94,4196.96,5108.03,5357.64,5671.73,5761.23,6061.37,5986.57,5602.99,6031.26
"744","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2203503,"Elesbão Veloso",6175.61,6379.92,6821.43,7099.35,7498.22,7991.27,8119.22,8573.25,8495.01,7972.69,8603.14
"745","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2203602,"Eliseu Martins",6118.83,6318.99,6627.28,7289.8,7607.2,8013.53,8139.41,8542.19,8418.57,7862.17,8449.32
"746","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2203701,"Esperantina",6614.47,6831.08,7204.3,7460.09,7788.5,8208.43,8336.95,8750.33,8624.67,8057.2,8659.35
"747","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2203750,"Fartura do Piauí",3799.39,3924.02,4121.9,4574.08,4782.81,5048.18,5127.39,5385.79,5312.26,4966.14,5340.04
"748","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2203800,"Flores do Piauí",5704.02,5891.48,6235.82,6870.42,7226.43,7670.7,7795.18,8213.65,8123.67,7610.44,8201
"749","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2203859,"Floresta do Piauí",5546.07,5728.53,6044.63,6709.15,7039.78,7460.58,7575.99,7974.52,7879.09,7375.45,7942.81
"750","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2203909,"Floriano",12855.1,13276.87,14045.7,14710.7,15409.39,16292.07,16548.43,17398.39,17174.31,16064.98,17285.07
"751","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2204006,"Francinópolis",4833.24,4992.65,5291.71,5750.62,6049.76,6422.92,6525.86,6877.23,6801.63,6374.35,6868.73
"752","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2204105,"Francisco Ayres",5135.96,5305.5,5653.05,6774.1,7218.63,7760.78,7888.48,8369.14,8329.04,7846.3,8494.64
"753","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2204154,"Francisco Macedo",7308.04,7550.18,8038.36,6737.19,6984.4,7313.64,7425.72,7583.68,7452.88,6946.15,7447.57
"754","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2204204,"Francisco Santos",5314.17,5487.27,5984.89,6037.07,6251.66,6538.61,6640.14,6941.35,6817.49,6348.92,6805.66
"755","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2204303,"Fronteiras",9351.86,9657.24,10148.81,10944.68,11424.44,12038.68,12227.09,12832.01,12732.05,11893.17,12782.89
"756","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2204352,"Geminiano",5749.13,5937.59,6242.47,6494.78,7200.9,7580.84,7699.46,8077.27,7955.42,7427.69,7979.82
"757","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2204402,"Gilbués",12703.22,13120.15,13901.3,14878.28,15628.19,16568.32,16831.83,17722.95,17516.46,16403.59,17665.75
"758","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2204501,"Guadalupe",39424.41,40726.93,43510.52,43324.67,45569.61,48371.2,49139.78,51776.01,51207,47976.55,51697.73
"759","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2204550,"Guaribas",4996.28,5159.81,5455.88,5803.08,6081.66,6433.71,6535.85,6872.83,6786.88,6349.6,6833.15
"760","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2204600,"Hugo Napoleão",5150.13,5319.75,5646.47,5905.74,6201.88,6574.47,6679.38,7032.66,6950.38,6507.86,7009.43
"761","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2204659,"Ilha Grande",5733.73,5920.96,6241.77,6374.56,6645.97,6995.44,7105.31,7452.42,7341.09,6854.24,7363.72
"762","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2204709,"Inhuma",5779.36,5968.89,6308.24,6860.9,7200.41,7627.19,7748.1,8154.04,8056.44,7541.44,8119.95
"763","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2204808,"Ipiranga do Piauí",5173.39,5342.3,5610.86,6106.67,6375.25,6719.99,6824.76,7163.21,7060.98,6596.33,7089.65
"764","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2204907,"Isaías Coelho",4882.07,5042,5339.42,5444.9,5696.55,6016.2,6110.96,6421.44,6335.29,5923.78,6378.97
"765","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2205003,"Itainópolis",5093.18,5259.89,5544.14,5981.13,6259.5,6612.35,6716.14,7057.59,6963.93,6511.93,7035.44
"766","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2205102,"Itaueira",7305.71,7545.44,7987.84,8502.12,8920.95,9448.22,9597.74,10099.46,9977.31,9339.22,10054.22
"767","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2205151,"Jacobina do Piauí",5445.99,5609.72,5902.83,6269.86,6624.84,7064.38,7177.71,7581.23,7513.62,7052.59,7618.28
"768","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2205201,"Jaicós",6731.16,6951.6,7190.58,7391.42,7703.09,8104.54,8231.25,8631.96,8501.14,7936.42,8524.39
"769","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2205250,"Jardim do Mulato",4995.23,5158.79,5448.59,5691.05,5951.41,6282.51,6382.93,6704.2,6614.21,6182.33,6648.53
"770","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2205276,"Jatobá do Piauí",6261.98,6467.2,6829.44,7159.76,7487.34,7905.45,8029.25,8435.24,8321.68,7779.63,8365.65
"771","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2205300,"Jerumenha",7020.12,7251.2,7717.03,8226.86,8670.93,9222.96,9370.58,9884.85,9785.46,9175.6,9894.39
"772","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2205359,"João Costa",5738.82,5926.79,6253.52,7299.92,7688.57,8175.09,8308.53,8761.41,8672.22,8129.82,8764.61
"773","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2205409,"Joaquim Pires",4649.42,4801.8,5067.35,5457.28,5716.48,6043.96,6138.85,6454.51,6371.47,5959.63,6412.45
"774","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2205458,"Joca Marques",4566.15,4714.61,4909.04,5632.49,5857.73,6151.08,6247.12,6544.86,6439.98,6007.1,6448.79
"775","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2205508,"José de Freitas",6430.97,6641.3,6998.93,7177.11,7483.42,7877.38,8000.62,8391.99,8266.76,7719.1,8292.48
"776","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2205516,"Juazeiro do Piauí",6187.87,6390.75,6744.11,7301.44,7650.83,8090.7,8218.48,8641.59,7682.53,7190.49,7738.08
"777","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2205524,"Júlio Borges",5450.36,5628.87,5935.23,6268.17,6551.51,6913.38,7022.2,7374.61,7273.62,6798.06,7309.36
"778","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2205532,"Jurema",5686.46,5871.67,6180.3,6501.77,6783.11,7146.77,7257.29,7615.49,7504.47,7009.29,7532.14
"779","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2205540,"Lagoinha do Piauí",5578.34,5760.42,6033.08,6335.76,6582.28,6904.78,7013.5,7345.45,7224.01,6736.03,7228.54
"780","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2205557,"Lagoa Alegre",5284.37,5456.17,5714.18,6106.26,6352.07,6670.91,6775.25,7098.6,6985.52,6516.82,6995.83
"781","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2205565,"Lagoa do Barro do Piauí",5809.47,6000.6,6351.74,6867.94,7214.24,7647.64,7768.61,8180.21,8072.85,7561.18,8142.51
"782","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2205573,"Lagoa de São Francisco",4325.78,4467.14,4686.3,5169.1,5395.78,5687.08,5775.65,6062.17,5975.35,5581.8,5999.1
"783","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2205581,"Lagoa do Piauí",8400.1,8675.13,9154.89,9428.72,9843.39,10373.93,10539.43,11060.67,10903.98,10184.36,10947.45
"784","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2205599,"Lagoa do Sítio",6416.98,6625.89,6903.75,7851.73,8165.97,8575.35,8709.4,9125.53,8978.8,8376.7,8990.96
"785","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2205607,"Landri Sales",7825.49,8082.72,8580.03,9742.48,10298,10985.47,11161.47,11791.57,11688.66,10973.25,11844.74
"786","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2205706,"Luís Correia",7761.99,8015.92,8441.67,8409.27,8746.78,9185.72,9328.88,9772.99,9616.96,8971.46,9630.07
"787","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2205805,"Luzilândia",5576.24,5759.23,6102.01,6457.52,6777.59,7179.78,7293.25,7675.97,7583.78,7099.56,7644.17
"788","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2205854,"Madeiro",4480.67,4626.77,4849.92,5181.95,5394.55,5670.91,5759.2,6036.19,5942.21,5544.92,5954.1
"789","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2205904,"Manoel Emídio",5600.32,5783.82,6111.68,6773.6,7117.76,7548.13,7668.99,8075.78,7983.97,7476.73,8053.55
"790","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2205953,"Marcolândia",6130.88,6330.61,6623.92,6608.19,6840.28,7151.8,7261.93,7589.29,7447.12,6934.6,7432.51
"791","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2206001,"Marcos Parente",6695.37,6915.85,7386.23,7424.13,7810.57,8294.49,8428.33,8882.73,8785.38,8234.02,8872.93
"792","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2206050,"Massapê do Piauí",4286.45,4426.76,4663.25,5213.82,5466.41,5783.94,5875.95,6180.18,6103.35,5709.63,6145.47
"793","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2206100,"Matias Olímpio",4873.2,5032.8,5301.2,5731.33,5995.1,6330.62,6430.17,6755.46,6664.34,6230.52,6700.62
"794","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2206209,"Miguel Alves",5014.22,5178.37,5453.27,5881.41,6150.35,6492.29,6594.12,6926.95,6832.52,6387.15,6868.17
"795","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2206308,"Miguel Leão",8724.03,9012.26,9704.87,9784.61,10357.75,11074.59,11258.77,11908.34,11813.33,11102.96,11991.04
"796","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2206357,"Milton Brandão",4353.47,4495.96,4761.26,5312.49,5596.03,5947.99,6043.96,6372.6,6566.28,6155.22,6633.39
"797","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2206407,"Monsenhor Gil",6239.33,6444.81,6834.87,7335.11,7713.7,8186.35,8316.82,8762.15,8664.18,8117.58,8745.51
"798","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2206506,"Monsenhor Hipólito",5371.33,5547.27,5851.29,6126.99,6402.03,6753.86,6860.22,7203.93,7103.66,6638.25,7136.73
"799","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2206605,"Monte Alegre do Piauí",10617.8,10965.81,11620.82,12484.98,13120.49,13915.04,14135.71,14886.89,14716.21,13783.85,14847.24
"800","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2206654,"Morro Cabeça no Tempo",5108.44,5276.93,5587.94,6268.28,6604.45,7024.32,7136.3,7526.91,7450.06,6984.54,7532.22
"801","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2206670,"Morro do Chapéu do Piauí",4936.61,5098.62,5377.12,5701.28,5961.84,6292.75,6392.14,6714.49,6623.46,6191.06,6657.99
"802","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2206696,"Murici dos Portelas",5982.46,6176.96,6444.74,6368.29,6599.25,6906.1,7012.47,7332.96,7204.55,6710.95,7195.51
"803","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2206704,"Nazaré do Piauí",4943.87,5107.79,5485.5,5521.63,5837.24,6226.88,6326.03,6683.34,6625,6220.16,6714.29
"804","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2206720,"Nazária",NA,7583.03,7979.79,8139.16,8475.81,8911.6,9050.24,9486.99,9340.55,8717.1,9361.31
"805","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2206753,"Nossa Senhora de Nazaré",5832.04,6022.22,6359.33,6098.89,6339.77,6655.9,6759.63,7080.18,6965.62,6496.82,6973.05
"806","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2206803,"Nossa Senhora dos Remédios",5260.57,5432.44,5703.43,6069.42,6324.57,6654.75,6758.25,7087.45,6980.14,6516.14,6998.83
"807","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2206902,"Novo Oriente do Piauí",4800.18,4959,5308.89,5382.85,5679.25,6046.14,6142.73,6482.98,6420.38,6023.12,6497.06
"808","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2206951,"Novo Santo Antônio",4623.93,4774.42,4979.93,5647.67,5877.21,6174.83,6271.05,6572.89,6468.69,7005.22,7521.43
"809","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2207009,"Oeiras",8089.12,8354.48,8827.7,9369.89,9814.65,10376.59,10540,11081.55,10938.65,10231.81,11009.06
"810","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2207108,"Olho D'Água do Piauí",5379.68,5555.56,5814.55,6358.37,6619.77,6961.15,7069.93,8407.57,8278.92,7726.91,8297.06
"811","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2207207,"Padre Marcos",5219.54,5390.57,5705.79,6773.66,7107.56,7528.74,7648.58,8048.98,7951.91,7444.02,8013.91
"812","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2207306,"Paes Landim",5570.11,5845.94,6151.9,7206.89,7589.67,8066.23,8196.77,8641.19,8550.87,8016.56,8643.05
"813","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2207355,"Pajeú do Piauí",5342.09,5515.58,5737.19,6760.62,7035.62,7392.04,7506.78,7864.78,8178.85,7632.15,8192.92
"814","Economia","TX_IBGE_PIB_PC_MUN","Piauí",2207405,"Palmeira do Piauí",10087.81,10418.97,11099.48,11854.25,12506.07,13317.74,13531.4,14280.29,14143.31,13268.43,14312.06
