"","AREA","INDICADOR","REGIAO","COD_IBGE","MICROREGIAO","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"4216","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4121901,"Ribeirão do Pinhal",202143954.92,210270385.71,206735739.54,227174403.23,237627262.07,237557823.62,250623894.08,246840765.12,238362087.39,232270628.18,236865000
"4217","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4122008,"Rio Azul",466785138.68,485550464.23,477388358.65,524584746.32,548722194.14,548561848.82,578733651.47,569997756.42,550419032.12,536352805.74,546962000
"4218","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4122107,"Rio Bom",58807065.82,61171180.79,60142892.96,66088842.92,69129754.82,69109554.01,72910692.98,71810117.34,69343527.82,67571420.2,68908000
"4219","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4122156,"Rio Bonito do Iguaçu",233979718.31,243385985.18,239294665.63,262952225.78,275051311.14,274970936.79,290094789.93,285715853.9,275901864.51,268851058.02,274169000
"4220","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4122172,"Rio Branco do Ivaí",63765402.33,66328848.41,65213860.16,71661144.79,74958452.14,74936548.1,79058181.32,77864810.29,75190249.49,73268726.05,74718000
"4221","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4122206,"Rio Branco do Sul",907046163.96,943510513.72,927650097.55,1019361034.44,1066264368.84,1065952789.49,1124581943.65,1107606552.97,1069561625.45,1042228457.31,1062844000
"4222","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4122305,"Rio Negro",955869137.04,994296229.2,977582104.91,1074229505.66,1123657474.77,1123329124.25,1185114071.05,1167224957.26,1127132210.62,1098327798.14,1120053000
"4223","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4122404,"Rolândia",2218084956.46,2307254646.89,2268469685.43,2492739030.86,2607436148.35,2606674214.18,2750045577.2,2708534064.11,2615499238.81,2548658882.2,2599072000
"4224","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4122503,"Roncador",318048697.92,330834639.17,325273307.33,357431035.59,373877325.79,373768072.91,394325930.8,388373641.8,375033483.23,365449319.95,372678000
"4225","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4122602,"Rondon",213218711.02,221790360.36,218062063.36,239620489.52,250646023.73,250572780.98,264354695.48,260364302.2,251421107.54,244995918.71,249842000
"4226","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4122651,"Rosário do Ivaí",69930466.53,72741755.62,71518966.37,78589597.24,82205699.91,82181678.1,86701805.37,85393055.01,82459908.24,80352605.13,81942000
"4227","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4122701,"Sabáudia",389249044.78,404897325.85,398090999.9,437447755.92,457575814.27,457442103.37,482602170.36,475317365.16,458990796.26,447261062.96,456108000
"4228","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4122800,"Salgado Filho",84610897.63,88012357.76,86532869.61,95087830.76,99463058.16,99433993.48,104903026.43,103319531.45,99770632.18,97220945.1,99144000
"4229","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4122909,"Salto do Itararé",80363455.15,83594162.97,82188944.7,90314449.28,94470041.53,94442435.89,99636924.97,98132920.99,94762175.43,92340481.89,94167000
"4230","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4123006,"Salto do Lontra",317808888.53,330585189.15,325028050.57,357161531.84,373595421.49,373486250.99,394028608.22,388080807.25,374750707.19,365173770.39,372397000
"4231","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4123105,"Santa Amélia",66443416.1,69114521.56,67952706.13,74670763.25,78106550.63,78083726.66,82378459.87,81134969.75,78348082.98,76345859.57,77856000
"4232","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4123204,"Santa Cecília do Pavão",88728621.15,92295618.74,90744128.95,99715430.85,104303585.63,104273106.47,110008298.58,108347740.31,104626128.23,101952356.58,103969000
"4233","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4123303,"Santa Cruz de Monte Castelo",215755058.03,224428671.58,220656024.56,242470899.36,253627588,253553474,267499331.51,263461470.43,254411891.84,247910272.07,252814000
"4234","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4123402,"Santa Fé",220563193.64,229430100.04,225573378.98,247874401.73,259279718.94,259203953.3,273460596.45,269332751,260081501.12,253434991.71,258448000
"4235","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4123501,"Santa Helena",730765779.84,760143445.55,747365430.66,821252755.23,859040635.38,858789610.1,906024449.14,892348150.06,861697084.85,839675996.26,856285000
"4236","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4123600,"Santa Inês",42013581.16,43702577.79,42967937.25,47215907.25,49388428.48,49373996.4,52089647.29,51303362.11,49541154.51,48275106.18,49230000
"4237","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4123709,"Santa Isabel do Ivaí",162000204.28,168512807.88,165680106.79,182059858.01,190436884.51,190381235.83,200852516.49,197820678.79,191025780.94,186144024.09,189826000
"4238","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4123808,"Santa Izabel do Oeste",267174970.52,277915726.57,273243961.9,300257875.67,314073486.7,313981709.45,331251219.16,326251033.18,315044710.07,306993589.1,313066000
"4239","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4123824,"Santa Lúcia",84875456.03,88287551.73,86803437.57,95385148.07,99774055.78,99744900.22,105231033.55,103642587.36,100082591.52,97524932.16,99454000
"4240","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4123857,"Santa Maria do Oeste",157655472.58,163993412.72,161236682.68,177177140.48,185329501.02,185275344.8,195465793.06,192515267.12,185902603.65,181151772.09,184735000
"4241","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4123907,"Santa Mariana",291270267.09,302979683.13,297886593.23,327336769.14,342398347.35,342298293.12,361125261.44,355674131.41,343457160.94,334679945.96,341300000
"4242","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4123956,"Santa Mônica",69827203.41,72634341.2,71413357.59,78473547.58,82084310.51,82060324.18,86573776.78,85266959,82338143.47,80233952.12,81821000
"4243","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4124004,"Santana do Itararé",83606429.11,86967508.4,85505584.17,93958984.07,98282270.42,98253550.78,103657657.45,102092961.13,98586193.04,96066774.88,97967000
"4244","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4124020,"Santa Tereza do Oeste",303848739.02,316063824.79,310750790.41,341472768.67,357184779.34,357080404.29,376720413,371033876.57,358289317.68,349133059.71,356039000
"4245","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4124053,"Santa Terezinha de Itaipu",414057795.63,430703418.4,423463291.91,465328447.04,486739365.27,486597132.32,513360773.79,505611672.23,488244531,475767204.27,485178000
"4246","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4124103,"Santo Antônio da Platina",974064781.23,1013223360.24,996191070.79,1094678223.08,1145047088.49,1144712487.59,1207673554.5,1189443908.78,1148587968.4,1119235243.58,1141374000
"4247","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4124202,"Santo Antônio do Caiuá",44748773.67,46547728.35,45765260.81,50289784.62,52603742.58,52588370.93,55480817.71,54643343.34,52766411.47,51417940.13,52435000
"4248","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4124301,"Santo Antônio do Paraíso",62041505.65,64535649,63450804.44,69723786.82,72931951.52,72910639.65,76920844.58,75759736.32,73157482.23,71287907.15,72698000
"4249","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4124400,"Santo Antônio do Sudoeste",432837175.14,450237751.62,442669252.9,486433180.72,508815180.2,508666496.34,536643989.08,528543430.98,510388611.95,497345382.45,507183000
"4250","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4124509,"Santo Inácio",271861921.32,282791098.44,278037378.75,305525187.53,319583160.66,319489773.4,337062235.67,331974333.3,320571421.84,312379063.06,318558000
"4251","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4124608,"São Carlos do Ivaí",253808797.29,264012217.05,259574170.44,285236637.82,298361084.37,298273898.53,314679452.84,309929415.11,299283719.58,291635378.4,297404000
"4252","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4124707,"São Jerônimo da Serra",185444345.82,192899432.18,189656791.82,208406967.25,217996289.72,217932587.75,229919238.02,226448642.64,218670409.32,213082180.53,217297000
"4253","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4124806,"São João",578634457.39,601896260.45,591778381.49,650283792.03,680204965.31,680006198.64,717407656.42,706578498.69,682308393.3,664871670.07,678023000
"4254","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4124905,"São João do Caiuá",120756402.73,125610955.77,123499435.01,135709048.22,141953358.78,141911877.76,149717264.12,147457305.15,142392327.45,138753422.19,141498000
"4255","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4125001,"São João do Ivaí",233914858.83,243318518.28,239228332.84,262879335.08,274975066.57,274894714.49,290014375.28,285636653.1,275825384.16,268776532.16,274093000
"4256","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4125100,"São João do Triunfo",433316793.92,450736651.65,443159766.42,486972188.24,509378988.79,509230140.17,537238634.25,529129100.07,510954164.03,497896481.57,507745000
"4257","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4125209,"São Jorge d'Oeste",210610677.22,219077480.46,215394786.98,236689516.28,247580189.12,247507842.27,261121180.1,257179596.23,248345792.32,241999194.67,246786000
"4258","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4125308,"São Jorge do Ivaí",223279611.05,232255720.7,228351500.95,250927179.16,262472962.25,262396263.49,276828488.94,272649805.67,263284619.03,256556252.39,261631000
"4259","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4125357,"São Jorge do Patrocínio",99804230.66,103816481.11,102071325.57,112162476.24,117323350.5,117289066.76,123740158.07,121872319.5,117686154.7,114678627.72,116947000
"4260","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4125407,"São José da Boa Vista",120199976.68,125032160.71,122930369.5,135083722.78,141299260.56,141257970.68,149027391.07,146777845.63,141736206.53,138114068.76,140846000
"4261","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4125456,"São José das Palmeiras",62633775.1,65151728.4,64056527.54,70389393.97,73628184.91,73606669.58,77655157.3,76482964.7,73855868.61,71968445.92,73392000
"4262","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4125506,"São José dos Pinhais",19271109947.71,20045831810.12,19708861283.14,21657352571.09,22653861183.36,22647241366.11,23892876837.39,23532217553.09,22723914723.2,22143194017.47,22581192000
"4263","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4125555,"São Manoel do Paraná",42342999.04,44045238.67,43304838,47586115.26,49775670.68,49761125.44,52498069.06,51705618.82,49929594.19,48653619.1,49616000
"4264","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4125605,"São Mateus do Sul",1056667595.25,1099146907,1080670242.33,1187509319.53,1242149574.39,1241786598.6,1310086901.05,1290311341.7,1245990728.62,1214148828.84,1238165000
"4265","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4125704,"São Miguel do Iguaçu",804555385.39,836899482.24,822831198.01,904179348.86,945782887.67,945506514.92,997510926.15,982453652.84,948707574.05,924462890.04,942749000
"4266","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4125753,"São Pedro do Iguaçu",168521142.2,175295895.36,172349170.54,189388250.19,198102474.23,198044585.55,208937363.03,205783485.81,198715075.3,193636814.79,197467000
"4267","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4125803,"São Pedro do Ivaí",226844322.17,235963737.51,231997185.97,254933290.16,266663404.37,266585481.1,281248120.4,277002723.48,267488019.44,260652232.86,265808000
"4268","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4125902,"São Pedro do Paraná",56247676.63,58508901.07,57525366.17,63212537.7,66121103.65,66101782.01,69737488.59,68684811.98,66325572.87,64630590.56,65909000
"4269","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4126009,"São Sebastião da Amoreira",163454422.08,170025486.99,167167357.75,183694144.13,192146368.2,192090219.99,202655497.58,199596444.15,192740550.94,187814972.31,191530000
"4270","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4126108,"São Tomé",123301283.88,128258144.21,126102124.2,138569048.94,144944955.24,144902600.03,152872481.02,150564894.54,145393174.96,141677581.58,144480000
"4271","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4126207,"Sapopema",87515919.57,91034165.09,89503880.35,98352566.66,102878012.67,102847950.08,108504756.26,106866893.72,103196146.91,100558919.13,102548000
"4272","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4126256,"Sarandi",1243371580.43,1293356617.57,1271615286.75,1397331900.82,1461626614.08,1461199503.62,1541567876.21,1518298147.3,1466146466.89,1428678380.02,1456938000
"4273","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4126272,"Saudade do Iguaçu",767462590.52,798315512.28,784895824.76,862493543.6,902179014.92,901915383.91,951522211.35,937159130.58,904968863.11,881841943.15,899285000
"4274","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4126306,"Sengés",441982361.73,459750585.74,452022176.23,496710768.82,519565665.67,519413840.34,547982454.66,539710744.17,521172341.62,507853528.66,517899000
"4275","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4126355,"Serranópolis do Iguaçu",141515703.19,147204805.14,144730291.68,159038866.3,166356639.76,166308027.72,175455242.39,172806772.61,166871071.78,162606600.29,165823000
"4276","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4126405,"Sertaneja",216123732.96,224812167.69,221033074.1,242885225.42,254060978.24,253986737.59,267956425.31,263911664.47,254846622.27,248333892.74,253246000
"4277","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4126504,"Sertanópolis",605203801.73,629533724.49,618951259.62,680143081.9,711438155.32,711230261.81,750349094.35,739022690.7,713638167.08,695400796.23,709156000
"4278","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4126603,"Siqueira Campos",453720220.66,471960320.75,464026665.54,509902066.57,533363927.81,533208070.42,562535390.04,554044005.24,535013272.74,521340748.04,531653000
"4279","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4126652,"Sulina",80389910.99,83621682.37,82216001.49,90344181.01,94501141.29,94473526.56,99669725.69,98165226.58,94793371.36,92370880.6,94198000
"4280","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4126678,"Tamarana",237532481.63,247081573.88,242928131.46,266944909.54,279227708.21,279146113.45,294499608.17,290054182.08,280091176.44,272933310.04,278332000
"4281","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4126702,"Tamboara",96748154.41,100637546.9,98945829.26,108727981.75,113730826.38,113697592.43,119951146.76,118140502.73,114082521.26,111167086.88,113366000
"4282","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4126801,"Tapejara",413542333.45,430167234.02,422936120.8,464749157.83,486133421.52,485991365.63,512721688.94,504982234.27,487636713.47,475174919.81,484574000
"4283","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4126900,"Tapira",107946655.56,112286241.31,110398709.07,121313135.82,126895054.67,126857973.92,133835370.84,131815146.6,127287457.88,124034564.91,126488000
"4284","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4127007,"Teixeira Soares",295777147.49,307667745.55,302495849.31,332401713.4,347696342.28,347594739.9,366713021.49,361177545.09,348771539.11,339858512.6,346581000
"4285","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4127106,"Telêmaco Borba",3274150894.69,3405775709.54,3348524603.85,3679572193.28,3848878453.96,3847753750.68,4059386526.57,3998110714.15,3860780511.53,3762116385.63,3836532000
"4286","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4127205,"Terra Boa",382234833.46,397601134.77,390917457.82,429565010.82,449330364.47,449199063.02,473905749.25,466752215.19,450719848.69,439201483.49,447889000
"4287","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4127304,"Terra Rica",319631781.27,332481364.37,326892351.08,359210144.02,375738295.42,375628498.73,396288683.1,390306766.66,376900207.62,367268339.29,374533000
"4288","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4127403,"Terra Roxa",523751390.07,544806827.63,535648622.3,588604836.2,615688007.45,615508093.66,649362049.73,639560029.92,617591926.79,601809064.38,613713000
"4289","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4127502,"Tibagi",743521761.91,773412233.49,760411170.21,835588245.09,874035736.75,873780329.66,921839682.9,907924655.32,876738556.23,854333075.52,871232000
"4290","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4127601,"Tijucas do Sul",261091834.09,271588040.72,267022644.48,293421495.68,306922547.88,306832860.24,323709171.5,318822831.57,307871658.09,300003847.95,305938000
"4291","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4127700,"Toledo",5060112983.69,5263535628.53,5175055569.87,5686680800.15,5948339115.68,5946600916.72,6273673733.93,6178973598.22,5966733428.59,5814250650.44,5929258000
"4292","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4127809,"Tomazina",152002456.91,158113139,155455256.39,170824140.9,178684184.13,178631969.78,188457021.51,185612291.88,179236737.16,174656255.07,178111000
"4293","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4127858,"Três Barras do Paraná",276631653.29,287752579.39,282915457.18,310885530.93,325190146.78,325095121.07,342975886.67,337798718.65,326195746.7,317859655.56,324147000
"4294","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4127882,"Tunas do Paraná",97358345.56,101272268.48,99569881.17,109413729.74,114448127.35,114414683.79,120707679.32,118885615.55,114802040.37,111868218.33,114081000
"4295","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4127908,"Tuneiras do Oeste",176439972.58,183533072.28,180447880.47,198287628.69,207411335.25,207350726.37,218755356.88,215453278.56,208052722.52,202735833.89,206746000
"4296","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4127957,"Tupãssi",277077135.5,288215970.53,283371058.71,311386174.92,325713826.65,325618647.9,343528208.34,338342703.11,326721045.96,318371530.54,324669000
"4297","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4127965,"Turvo",363940193.21,378571027.92,372207247.16,409005039.18,427824377.44,427699360.38,451223527.66,444412378.23,429147357.75,418180288.05,426452000
"4298","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4128005,"Ubiratã",738214378.99,767891487.37,754983227.86,829623676.18,867796723.21,867543139.26,915259436.78,901443736.99,870480249.51,848234702.87,865013000
"4299","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4128104,"Umuarama",2802958725.07,2915641046.41,2866629106.71,3150034716,3294975641.4,3294012797.3,3475188911.28,3422731471.6,3305164840.74,3220699743.85,3284406000
"4300","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4128203,"União da Vitória",1305979753.11,1358481714.3,1335645630.29,1467692522.15,1535224702.44,1534776085.45,1619191290.89,1594749848.52,1539972145.89,1500617407.84,1530300000
"4301","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4128302,"Uniflor",56761431.98,59043310,58050791.69,63789908.74,66725040.96,66705542.85,70374457.26,69312165.7,66931377.77,65220913.82,66511000
"4302","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4128401,"Uraí",222323787.14,231261471.52,227373965.1,249853000.48,261349357.94,261272987.52,275643430.95,271482635.95,262157540.15,255457976.56,260511000
"4303","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4128500,"Wenceslau Braz",439030402,456679953.67,449003161.5,493393283.08,516095534.16,515944722.86,544322530.02,536106065.53,517691479.27,504461621.44,514440000
"4304","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4128534,"Ventania",189778836.55,197408174.67,194089742.33,213278175.72,223091634.6,223026443.69,235293264.39,231741548.92,223781510.76,218062665.28,222376000
"4305","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4128559,"Vera Cruz do Oeste",194445305.41,202262241.2,198862211.98,218522469.46,228577231.33,228510437.44,241078886.81,237439838.26,229284070.84,223424604.76,227844000
"4306","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4128609,"Verê",225351700.73,234411110.89,230470659.01,253255845.07,264908775.86,264831365.32,279397525.37,275180062.9,265727965.02,258937157.48,264059000
"4307","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4128625,"Alto Paraíso",73223791.93,76167476.68,74887101.04,82290718.22,86077118.67,86051965.57,90784965.01,89414579.99,86343298.76,84136753.71,85801000
"4308","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4128633,"Doutor Ulysses",57787235.85,60110352.43,59099897.12,64942732.64,67930909.15,67911058.66,71646278.43,70564788.93,68140974.92,66399599.12,67713000
"4309","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4128658,"Virmond",98586408.6,102549701.13,100825840.17,110793857.52,115891758.23,115857892.83,122230267.22,120385220.22,116250135.46,113279306.64,115520000
"4310","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4128708,"Vitorino",262444495.6,272995080.85,268406032.26,294941650.32,308512648.61,308422496.32,325386240.18,320474585.16,309466675.96,301558104.37,307523000
"4311","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Paraná",4128807,"Xambrê",73984183.99,76958437.41,75664765.72,83145265.72,86970986.02,86945571.72,91727720.96,90343105.19,87239930.26,85010471.36,86692000
"4312","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Santa Catarina",4200051,"Abdon Batista",54023956.15,54965997.99,54949107.39,57943425.49,59994426.83,60997423.34,63115991.38,64615061.77,61892137.08,60658158.35,63056000
"4313","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Santa Catarina",4200101,"Abelardo Luz",519516213.14,528575268.55,528412841.67,557207415.66,576930674.13,586575894.18,606948901.33,621364568.56,595179823.38,583313384.83,606372000
"4314","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Santa Catarina",4200200,"Agrolândia",208330137.91,211962891.26,211897756.79,223444610.23,231353793.91,235221603.95,243391342.03,249172139.36,238671848.06,233913311.72,243160000
"4315","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Santa Catarina",4200309,"Agronômica",133274399.3,135598369.44,135556701.16,142943534.25,148003252.04,150477594.27,155703995.72,159402127.45,152684808.35,149640644.51,155556000
"4316","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Santa Catarina",4200408,"Água Doce",255538555.95,259994505.31,259914611.11,274078026.36,283779461.77,288523732.58,298544765.03,305635513.48,292755815.41,286918976.26,298261000
"4317","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Santa Catarina",4200507,"Águas de Chapecó",83218962.64,84670091.93,84644073.5,89256546.64,92415926.59,93960950.96,97224411.23,99533592.04,95339175.63,93438344.28,97132000
"4318","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Santa Catarina",4200556,"Águas Frias",79900725.17,81293992.75,81269011.76,85697569.11,88730973.29,90214392.02,93347726.46,95564831.98,91537661.94,89712623.53,93259000
"4319","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Santa Catarina",4200606,"Águas Mornas",117512557.11,119561680.39,119524940.05,126038161.27,130499486.01,132681197.47,137289492.85,140550260.99,134627372.96,131943230.47,137159000
"4320","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Santa Catarina",4200705,"Alfredo Wagner",196801554.53,200233278.4,200171748.34,211079621.43,218551126.32,222204899.3,229922540.01,235383439.3,225464213.64,220969005.41,229704000
"4321","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Santa Catarina",4200754,"Alto Bela Vista",44195187.67,44965840.53,44952022.89,47401574.16,49079429.61,49899947.43,51633076.93,52859416.17,50631882.75,49622406.12,51584000
"4322","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Santa Catarina",4200804,"Anchieta",110744140.88,112675240.01,112640615.83,118778692.52,122983056.62,125039107.19,129381976.8,132454933.22,126873188.06,124343645.17,129259000
"4323","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Santa Catarina",4200903,"Angelina",83747584.52,85207931.64,85181747.94,89823520.34,93002969.24,94557807.88,97841998.24,100165847.39,95944787.29,94031881.51,97749000
"4324","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Santa Catarina",4201000,"Anita Garibaldi",117862972.58,119918206.22,119881356.33,126413999.59,130888627.74,133076844.92,137698881.97,140969373.53,135028823.8,132336677.36,137568000
"4325","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Santa Catarina",4201109,"Anitápolis",45793904.72,46592435.18,46578117.7,49116279.06,50854829.27,51705028.5,53500852.24,54771553.09,52463440.86,51417447.41,53450000
"4326","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Santa Catarina",4201208,"Antônio Carlos",494681266.16,503307262.59,503152600.36,530570678.88,549351086.92,558535226.99,577934323.15,591660863.99,566727854.06,555428678.6,577385000
"4327","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Santa Catarina",4201257,"Apiúna",355434382.11,361632263.3,361521136.64,381221352.65,394715299.53,401314213.56,415252695.22,425115378.32,407200713.7,399082121.54,414858000
"4328","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Santa Catarina",4201273,"Arabutã",108167858.91,110054034.17,110020215.46,116015499.8,120122056.21,122130276.12,126372115.95,129373585.04,123921690.09,121450992.89,126252000
"4329","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Santa Catarina",4201307,"Araquari",3363587576.07,3422240079.06,3421188452.5,3607617805.22,3735315277.31,3797762880.5,3929667125.3,4023000803.74,3853468686.51,3776639890.24,3925932000
"4330","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Santa Catarina",4201406,"Araranguá",1477517845.76,1503282038.88,1502820092.53,1584712622.27,1640806090.81,1668237351.64,1726178722.64,1767177261.37,1692707153.79,1658958688.8,1724538000
"4331","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Santa Catarina",4201505,"Armazém",144357466.68,146874697.63,146829564.23,154830684.6,160311167.31,162991275.26,168652303.01,172657970.5,165382040.73,162084724.95,168492000
"4332","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Santa Catarina",4201604,"Arroio Trinta",78978849.74,80356042.13,80331349.38,84708811.09,87707216.58,89173519.97,92270702.76,94462227.85,90481522.33,88677540.77,92183000
"4333","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Santa Catarina",4201653,"Arvoredo",74659914.78,75961795.82,75938453.37,80076534.89,82910973.47,84297092.49,87224906.76,89296588.95,85533567.13,83828235.77,87142000
"4334","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Santa Catarina",4201703,"Ascurra",164942019.62,167818193.37,167766624.2,176908658.79,183170627.14,186232903.23,192701161.31,197278014.17,188964578.24,185197084,192518000
